transaction_id,account_id,date,region,txn_type,merchant,amount
2233,100332,2024-08-13,South,Deposit,—,92.88
3915,100124,2024-08-13,North,Transfer,—,-65.53
1542,100098,2024-08-13,North,Fee,—,-61.95
2600,100437,2024-08-13,East,Transfer,—,11.12
1602,100496,2024-08-13,North,Deposit,—,244.68
1722,100370,2024-08-13,North,Transfer,—,130.63
790,100494,2024-08-13,East,Transfer,—,-160.9
2345,100049,2024-08-13,South,Withdrawal,—,-55.24
1302,100413,2024-08-13,West,Deposit,—,254.13
3862,100481,2024-08-13,South,Deposit,—,49.3
3035,100121,2024-08-13,East,Online,Shell,-40.86
1556,100344,2024-08-13,West,Transfer,—,68.88
939,100338,2024-08-13,East,Deposit,—,42.66
318,100432,2024-08-13,South,Withdrawal,—,-21.57
1503,100466,2024-08-14,North,Withdrawal,—,-387.65
903,100429,2024-08-14,North,POS,Netflix,-215.92
3781,100145,2024-08-14,West,Withdrawal,—,-126.02
670,100128,2024-08-14,West,POS,Starbucks,-53.51
3084,100376,2024-08-14,North,Withdrawal,—,-21.89
3146,100460,2024-08-14,East,Withdrawal,—,-178.12
2714,100266,2024-08-14,South,Withdrawal,—,-160.03
287,100336,2024-08-14,South,Transfer,—,212.04
2508,100100,2024-08-14,West,Deposit,—,206.33
3025,100005,2024-08-14,East,Online,Delta,-86.1
1714,100146,2024-08-14,West,Refund,—,67.82
2956,100170,2024-08-14,North,Withdrawal,—,-76.87
1386,100391,2024-08-14,West,Deposit,—,196.56
3746,100069,2024-08-14,North,Deposit,—,160.31
1580,100480,2024-08-14,South,POS,Amazon,-70.48
125,100482,2024-08-14,West,Withdrawal,—,-43.16
1494,100223,2024-08-14,North,Transfer,—,-105.53
543,100177,2024-08-14,South,Withdrawal,—,-196.19
1400,100100,2024-08-14,East,Refund,—,173.84
1100,100078,2024-08-15,South,Deposit,—,236.57
3811,100421,2024-08-15,North,Withdrawal,—,-63.2
3846,100121,2024-08-15,West,Online,Lyft,-103.62
2853,100477,2024-08-15,South,Withdrawal,—,-40.75
2557,100242,2024-08-15,East,Withdrawal,—,-37.57
2759,100376,2024-08-15,East,Online,Starbucks,-106.68
701,100443,2024-08-15,North,Transfer,—,31.32
2139,100021,2024-08-15,East,Fee,—,-113.69
3512,100401,2024-08-15,East,Withdrawal,—,-25.27
1924,100051,2024-08-15,North,Withdrawal,—,-67.65
926,100172,2024-08-15,East,POS,Airbnb,-132.7
1783,100281,2024-08-15,East,Deposit,—,220.58
2734,100327,2024-08-16,East,Withdrawal,—,-79.16
1967,100444,2024-08-16,East,Fee,—,-125.52
2668,100072,2024-08-16,North,Deposit,—,117.63
2270,100348,2024-08-16,West,Withdrawal,—,-66.84
668,100475,2024-08-16,West,POS,Lyft,-225.88
439,100432,2024-08-16,North,Deposit,—,53.91
962,100048,2024-08-16,North,Deposit,—,47.5
942,100205,2024-08-16,East,Withdrawal,—,-92.95
1419,100301,2024-08-16,East,Withdrawal,—,-193.57
783,100234,2024-08-16,West,Refund,—,77.59
1038,100335,2024-08-16,East,Deposit,—,51.58
2472,100282,2024-08-16,West,Withdrawal,—,-121.94
1261,100433,2024-08-16,East,Withdrawal,—,-92.53
3751,100369,2024-08-16,North,Deposit,—,57.71
2287,100398,2024-08-17,West,Withdrawal,—,-142.33
3814,100181,2024-08-17,South,Deposit,—,47.66
2717,100410,2024-08-17,North,Withdrawal,—,-77.03
312,100314,2024-08-17,North,Withdrawal,—,-84.09
2479,100321,2024-08-17,East,Withdrawal,—,-103.45
605,100318,2024-08-17,West,POS,Netflix,-134.68
2461,100041,2024-08-18,East,POS,BestBuy,-41.6
141,100003,2024-08-18,North,Deposit,—,122.17
146,100470,2024-08-18,West,POS,Google,-34.13
1082,100325,2024-08-18,West,Transfer,—,287.52
108,100241,2024-08-18,East,Deposit,—,235.82
2340,100440,2024-08-18,West,Withdrawal,—,-109.17
2817,100243,2024-08-18,East,Withdrawal,—,-128.59
1960,100428,2024-08-18,North,Deposit,—,19.25
3633,100351,2024-08-18,North,Deposit,—,146.09
911,100193,2024-08-18,West,Withdrawal,—,-103.62
1957,100336,2024-08-18,South,Withdrawal,—,-177.49
173,100002,2024-08-18,West,POS,Walmart,-207.58
2686,100364,2024-08-18,North,Withdrawal,—,-87.11
2269,100117,2024-08-19,East,POS,Amazon,-319.31
2939,100331,2024-08-19,East,Withdrawal,—,-36.63
3584,100488,2024-08-19,West,Withdrawal,—,-49.46
2528,100035,2024-08-19,East,Withdrawal,—,-196.16
2555,100148,2024-08-19,North,Online,Airbnb,-112.92
2065,100158,2024-08-19,West,Fee,—,-78.94
3195,100293,2024-08-19,North,Deposit,—,130.78
1385,100191,2024-08-19,North,Deposit,—,156.45
2507,100011,2024-08-19,North,POS,Shell,-249.97
1827,100432,2024-08-20,South,POS,Costco,-46.7
674,100421,2024-08-20,North,Online,Amazon,-120.18
1675,100102,2024-08-20,South,Refund,—,45.58
3637,100221,2024-08-20,South,Transfer,—,-125.88
179,100475,2024-08-20,South,Withdrawal,—,-363.86
922,100219,2024-08-20,North,Transfer,—,97.43
2509,100155,2024-08-20,East,Deposit,—,118.88
3255,100346,2024-08-20,South,Deposit,—,91.02
1686,100055,2024-08-20,West,Withdrawal,—,-103.47
3830,100476,2024-08-20,North,Deposit,—,266.71
3879,100491,2024-08-20,South,Withdrawal,—,-108.86
2623,100128,2024-08-20,South,POS,Netflix,-21.44
194,100024,2024-08-20,East,Withdrawal,—,-136.69
851,100304,2024-08-20,West,Deposit,—,133.62
337,100457,2024-08-20,West,Fee,—,-194.52
570,100038,2024-08-20,West,Fee,—,-238.78
271,100069,2024-08-20,East,Withdrawal,—,-56.96
2692,100199,2024-08-21,East,Deposit,—,157.06
3411,100267,2024-08-21,West,Withdrawal,—,-114.14
2044,100323,2024-08-21,South,POS,Uber,-63.44
1294,100423,2024-08-21,North,Deposit,—,25.41
3617,100069,2024-08-21,South,Refund,—,163.01
188,100342,2024-08-21,East,Withdrawal,—,-45.92
3935,100022,2024-08-22,East,Deposit,—,294.02
3780,100247,2024-08-22,East,Withdrawal,—,-76.19
597,100303,2024-08-22,East,POS,Apple,-65.89
3721,100250,2024-08-22,East,Withdrawal,—,-49.4
1653,100097,2024-08-22,North,Deposit,—,109.25
820,100423,2024-08-22,South,Transfer,—,87.54
2639,100019,2024-08-22,West,Deposit,—,61.24
3339,100380,2024-08-22,South,Withdrawal,—,-59.97
1328,100292,2024-08-22,South,Withdrawal,—,-42.53
1509,100309,2024-08-23,South,Withdrawal,—,-72.64
775,100017,2024-08-23,West,Transfer,—,-60.0
28,100033,2024-08-23,East,Withdrawal,—,-156.11
931,100334,2024-08-23,North,Withdrawal,—,-64.65
1739,100187,2024-08-23,West,Withdrawal,—,-203.67
3747,100317,2024-08-23,South,POS,Google,-55.66
1024,100103,2024-08-23,East,Withdrawal,—,-22.46
3506,100009,2024-08-23,West,Deposit,—,78.64
1512,100071,2024-08-23,North,Deposit,—,104.95
2633,100458,2024-08-23,West,Withdrawal,—,-102.19
1781,100489,2024-08-23,West,Online,BestBuy,-108.83
1935,100248,2024-08-24,East,Withdrawal,—,-74.09
84,100138,2024-08-24,South,POS,Target,-84.89
455,100021,2024-08-24,North,Transfer,—,-120.05
3234,100224,2024-08-24,East,Withdrawal,—,-55.08
1361,100289,2024-08-24,North,Withdrawal,—,-151.98
2325,100355,2024-08-24,North,Refund,—,149.4
1322,100087,2024-08-24,West,Deposit,—,57.46
1628,100336,2024-08-24,East,Deposit,—,241.32
2350,100125,2024-08-24,South,Withdrawal,—,-274.48
1051,100383,2024-08-24,West,Online,Netflix,-90.13
3763,100170,2024-08-24,East,Transfer,—,64.38
147,100180,2024-08-24,West,Deposit,—,38.82
898,100428,2024-08-25,South,Transfer,—,-111.56
2974,100092,2024-08-25,North,Fee,—,-312.41
1880,100310,2024-08-25,West,Transfer,—,-68.31
473,100366,2024-08-25,East,Withdrawal,—,-86.46
2405,100366,2024-08-25,South,Online,Shell,-77.32
2630,100494,2024-08-25,South,Deposit,—,182.28
309,100246,2024-08-25,East,Withdrawal,—,-26.38
600,100037,2024-08-26,West,Withdrawal,—,-52.23
448,100290,2024-08-26,West,Withdrawal,—,-383.53
1260,100141,2024-08-26,West,Withdrawal,—,-34.35
2166,100068,2024-08-26,North,Withdrawal,—,-131.16
900,100386,2024-08-26,North,Withdrawal,—,-43.56
3306,100189,2024-08-26,North,Transfer,—,52.75
2370,100383,2024-08-26,North,Deposit,—,118.0
865,100252,2024-08-26,South,Withdrawal,—,-104.08
1398,100479,2024-08-26,South,Refund,—,46.91
3525,100114,2024-08-26,North,Withdrawal,—,-32.04
1513,100280,2024-08-26,North,Refund,—,88.63
727,100294,2024-08-26,East,Deposit,—,36.84
822,100489,2024-08-27,North,POS,Uber,-102.77
232,100047,2024-08-27,East,Online,Costco,-73.33
3939,100334,2024-08-27,South,Fee,—,-265.58
707,100276,2024-08-27,East,Withdrawal,—,-138.73
2778,100488,2024-08-27,South,Withdrawal,—,-202.45
1944,100165,2024-08-27,South,Withdrawal,—,-85.04
3284,100248,2024-08-27,East,Withdrawal,—,-150.61
3907,100077,2024-08-28,South,Deposit,—,121.58
3230,100490,2024-08-28,South,Transfer,—,63.97
2188,100424,2024-08-28,North,Withdrawal,—,-119.16
1559,100286,2024-08-28,North,Deposit,—,104.69
2256,100016,2024-08-28,North,Withdrawal,—,-22.34
142,100322,2024-08-28,East,Transfer,—,44.07
3680,100127,2024-08-28,North,Withdrawal,—,-118.15
1571,100425,2024-08-28,North,Deposit,—,37.02
3990,100102,2024-08-29,North,Withdrawal,—,-95.72
2487,100351,2024-08-29,North,Deposit,—,35.53
52,100348,2024-08-29,West,POS,Starbucks,-33.26
1822,100386,2024-08-29,South,Deposit,—,131.27
1696,100199,2024-08-29,North,Withdrawal,—,-196.6
642,100229,2024-08-29,West,Online,Starbucks,-184.37
3905,100451,2024-08-29,South,Transfer,—,-147.48
2526,100149,2024-08-29,South,Withdrawal,—,-144.28
718,100054,2024-08-29,South,Transfer,—,157.46
523,100136,2024-08-29,South,Withdrawal,—,-169.36
2024,100407,2024-08-29,East,Withdrawal,—,-52.91
2228,100238,2024-08-29,South,Withdrawal,—,-8.22
3519,100336,2024-08-29,West,Deposit,—,173.6
1876,100004,2024-08-30,North,Fee,—,-26.36
959,100385,2024-08-30,North,Withdrawal,—,-152.05
2929,100457,2024-08-30,West,Deposit,—,57.76
3311,100432,2024-08-30,West,Withdrawal,—,-80.54
2702,100136,2024-08-30,West,Deposit,—,134.22
1553,100324,2024-08-30,North,Withdrawal,—,-38.29
156,100317,2024-08-30,North,Transfer,—,-62.11
1929,100277,2024-08-30,North,Fee,—,-45.2
1900,100331,2024-08-30,South,POS,Google,-451.71
1116,100103,2024-08-30,East,POS,Starbucks,-80.57
1401,100281,2024-08-31,West,Withdrawal,—,-244.65
1177,100207,2024-08-31,East,Withdrawal,—,-155.69
3838,100041,2024-08-31,North,Deposit,—,179.9
2368,100477,2024-08-31,East,Deposit,—,65.77
40,100093,2024-08-31,South,Deposit,—,172.15
3975,100070,2024-09-01,East,Deposit,—,134.71
3249,100134,2024-09-01,West,Deposit,—,47.45
2090,100097,2024-09-01,West,Deposit,—,28.37
2802,100237,2024-09-01,South,Transfer,—,104.82
3417,100129,2024-09-01,East,Online,Google,-96.62
1508,100094,2024-09-01,South,Deposit,—,173.1
2015,100402,2024-09-01,North,Deposit,—,78.33
371,100388,2024-09-02,South,Deposit,—,328.27
2996,100432,2024-09-02,West,Withdrawal,—,-94.22
2478,100088,2024-09-02,South,Withdrawal,—,-79.92
1392,100038,2024-09-02,East,POS,Apple,-63.59
1931,100100,2024-09-02,West,Withdrawal,—,-48.36
3492,100178,2024-09-02,North,Fee,—,-126.15
3494,100209,2024-09-02,South,Withdrawal,—,-171.73
1326,100178,2024-09-02,North,Withdrawal,—,-113.78
486,100351,2024-09-02,West,Deposit,—,122.46
3073,100305,2024-09-03,South,Deposit,—,153.58
1498,100364,2024-09-03,North,Withdrawal,—,-53.33
1254,100213,2024-09-03,West,Withdrawal,—,-88.29
501,100308,2024-09-03,South,Withdrawal,—,-95.78
221,100161,2024-09-03,North,Fee,—,-44.38
958,100234,2024-09-03,North,Withdrawal,—,-34.82
3977,100313,2024-09-03,East,Transfer,—,107.51
803,100126,2024-09-03,West,Online,Airbnb,-194.44
462,100494,2024-09-03,South,Deposit,—,168.56
375,100389,2024-09-03,West,Deposit,—,26.18
2532,100205,2024-09-03,South,Deposit,—,75.45
3014,100454,2024-09-03,West,Transfer,—,-67.46
3041,100450,2024-09-04,West,Deposit,—,62.41
3912,100001,2024-09-04,South,Withdrawal,—,-100.44
2333,100498,2024-09-04,South,Withdrawal,—,-66.08
3672,100444,2024-09-04,North,Deposit,—,234.65
2951,100171,2024-09-04,North,POS,Netflix,-26.21
2867,100282,2024-09-04,West,Transfer,—,-38.71
3066,100490,2024-09-04,North,Transfer,—,75.7
799,100166,2024-09-05,South,Fee,—,-68.32
861,100016,2024-09-05,North,Online,BestBuy,-181.34
3470,100215,2024-09-05,East,Transfer,—,-99.6
1656,100287,2024-09-05,South,Withdrawal,—,-83.84
2355,100323,2024-09-05,North,Withdrawal,—,-138.27
1259,100429,2024-09-05,East,Withdrawal,—,-48.3
539,100329,2024-09-05,West,Deposit,—,77.34
824,100412,2024-09-05,North,Deposit,—,131.03
3518,100438,2024-09-05,East,Withdrawal,—,-53.83
1921,100161,2024-09-06,North,Withdrawal,—,-82.99
1396,100124,2024-09-06,East,Transfer,—,-195.15
1459,100105,2024-09-06,South,Deposit,—,49.85
3288,100074,2024-09-06,West,Deposit,—,38.19
3472,100323,2024-09-06,South,Withdrawal,—,-130.01
492,100058,2024-09-06,East,Withdrawal,—,-121.83
2858,100007,2024-09-06,East,Deposit,—,224.68
3511,100407,2024-09-06,South,Transfer,—,190.72
768,100246,2024-09-06,East,Withdrawal,—,-253.11
3451,100194,2024-09-06,West,Withdrawal,—,-65.11
484,100072,2024-09-06,West,Deposit,—,69.95
2768,100259,2024-09-07,East,Refund,—,95.88
2769,100074,2024-09-07,East,Fee,—,-80.1
1187,100382,2024-09-07,West,Transfer,—,63.72
719,100351,2024-09-07,East,Withdrawal,—,-105.33
3098,100145,2024-09-07,South,Withdrawal,—,-47.13
2026,100380,2024-09-07,South,Deposit,—,278.61
1497,100396,2024-09-07,South,POS,Target,-85.08
2004,100043,2024-09-07,North,Withdrawal,—,-127.95
3130,100268,2024-09-07,North,Transfer,—,36.92
777,100149,2024-09-07,West,Withdrawal,—,-80.63
1606,100271,2024-09-07,North,Withdrawal,—,-139.16
1713,100005,2024-09-07,West,Deposit,—,61.27
1859,100475,2024-09-07,East,Withdrawal,—,-32.85
3466,100366,2024-09-08,North,Online,Delta,-59.16
89,100075,2024-09-08,North,Withdrawal,—,-24.87
3951,100068,2024-09-08,East,Withdrawal,—,-37.58
242,100190,2024-09-08,South,Transfer,—,21.85
3779,100070,2024-09-08,North,Withdrawal,—,-59.73
79,100424,2024-09-08,North,Fee,—,-161.46
3091,100024,2024-09-08,West,Fee,—,-77.65
2505,100284,2024-09-08,East,Withdrawal,—,-75.26
2448,100165,2024-09-08,South,Withdrawal,—,-95.18
789,100137,2024-09-08,North,POS,Google,-122.53
259,100406,2024-09-08,West,Fee,—,-53.1
667,100323,2024-09-08,East,Refund,—,40.79
629,100181,2024-09-08,North,Withdrawal,—,-89.52
2395,100414,2024-09-09,South,Fee,—,-93.79
522,100304,2024-09-09,West,Withdrawal,—,-24.38
710,100377,2024-09-09,East,Withdrawal,—,-9.96
2438,100368,2024-09-09,East,Withdrawal,—,-419.98
27,100154,2024-09-09,South,Refund,—,19.9
604,100442,2024-09-09,North,Transfer,—,-40.51
348,100312,2024-09-09,East,Deposit,—,106.76
879,100119,2024-09-09,East,Deposit,—,175.4
2952,100437,2024-09-10,East,Withdrawal,—,-66.61
1124,100181,2024-09-10,South,Online,Target,-117.84
2245,100190,2024-09-10,North,Withdrawal,—,-373.42
286,100064,2024-09-10,North,Withdrawal,—,-135.36
266,100250,2024-09-10,East,Deposit,—,255.49
480,100133,2024-09-10,West,Transfer,—,-259.39
2796,100034,2024-09-10,North,Withdrawal,—,-90.57
2427,100458,2024-09-10,South,Withdrawal,—,-57.03
2738,100430,2024-09-10,North,Deposit,—,110.08
1087,100203,2024-09-10,East,Online,Walmart,-299.9
3170,100439,2024-09-11,North,Online,Lyft,-130.35
3160,100044,2024-09-11,East,Withdrawal,—,-59.18
4000,100208,2024-09-11,North,Transfer,—,60.44
780,100413,2024-09-11,East,Deposit,—,97.87
131,100282,2024-09-11,East,Withdrawal,—,-194.31
2587,100255,2024-09-11,West,Withdrawal,—,-244.37
1256,100430,2024-09-11,South,Withdrawal,—,-54.68
226,100138,2024-09-11,West,POS,Google,-203.17
2636,100217,2024-09-12,South,Deposit,—,235.82
712,100343,2024-09-12,South,Transfer,—,-120.71
2575,100400,2024-09-12,West,Transfer,—,-207.57
3745,100187,2024-09-12,East,Withdrawal,—,-77.97
2497,100163,2024-09-12,South,Deposit,—,122.19
2467,100021,2024-09-12,West,Withdrawal,—,-19.87
2391,100015,2024-09-12,South,Withdrawal,—,-57.86
350,100327,2024-09-12,North,Online,Starbucks,-163.88
1300,100295,2024-09-12,North,Transfer,—,-181.56
1747,100183,2024-09-13,South,Withdrawal,—,-120.02
3214,100231,2024-09-13,South,Withdrawal,—,-45.56
1229,100209,2024-09-13,North,Deposit,—,52.25
875,100024,2024-09-13,North,Withdrawal,—,-47.48
495,100451,2024-09-13,East,Deposit,—,79.38
1215,100112,2024-09-13,South,Withdrawal,—,-192.2
128,100194,2024-09-13,South,Refund,—,253.7
1158,100303,2024-09-13,East,Refund,—,252.24
3590,100388,2024-09-13,East,Withdrawal,—,-60.26
1983,100216,2024-09-13,North,POS,Shell,-93.55
2299,100310,2024-09-14,North,Withdrawal,—,-43.87
2645,100436,2024-09-14,East,Deposit,—,109.65
2593,100244,2024-09-14,East,Withdrawal,—,-109.4
2354,100441,2024-09-14,North,Withdrawal,—,-59.49
502,100078,2024-09-14,North,Withdrawal,—,-107.79
2246,100366,2024-09-14,South,Withdrawal,—,-93.46
3798,100008,2024-09-14,West,Withdrawal,—,-75.5
1665,100154,2024-09-14,East,Deposit,—,118.14
3336,100401,2024-09-14,East,Transfer,—,-149.36
3314,100481,2024-09-14,South,Withdrawal,—,-151.65
19,100140,2024-09-14,West,Transfer,—,-39.44
771,100449,2024-09-15,West,Deposit,—,219.04
680,100340,2024-09-15,East,Withdrawal,—,-200.93
3327,100128,2024-09-15,North,Transfer,—,-68.68
1560,100253,2024-09-15,North,Transfer,—,36.07
180,100331,2024-09-15,South,Refund,—,30.38
240,100240,2024-09-15,West,Deposit,—,43.37
2293,100460,2024-09-15,West,Deposit,—,178.74
3604,100414,2024-09-15,West,Withdrawal,—,-42.65
1001,100400,2024-09-15,West,Transfer,—,-149.32
2983,100184,2024-09-15,South,POS,Airbnb,-266.35
2792,100352,2024-09-15,East,Withdrawal,—,-84.31
747,100470,2024-09-15,South,POS,Delta,-146.07
3664,100356,2024-09-16,North,Fee,—,-362.94
3526,100381,2024-09-16,South,Withdrawal,—,-37.42
3599,100269,2024-09-16,West,Withdrawal,—,-142.12
2451,100095,2024-09-16,North,Withdrawal,—,-50.05
1546,100186,2024-09-16,East,Withdrawal,—,-104.73
2450,100280,2024-09-16,East,Transfer,—,72.53
760,100159,2024-09-16,West,Deposit,—,28.28
3407,100396,2024-09-16,South,Transfer,—,-99.3
3966,100078,2024-09-16,North,Withdrawal,—,-52.15
3010,100250,2024-09-16,North,Refund,—,60.2
3206,100172,2024-09-16,South,Transfer,—,11.43
2776,100347,2024-09-16,North,POS,Netflix,-92.68
2722,100274,2024-09-16,East,Transfer,—,-103.53
67,100265,2024-09-16,North,Withdrawal,—,-100.97
2995,100118,2024-09-16,North,Transfer,—,72.54
2815,100063,2024-09-16,South,Withdrawal,—,-50.43
2563,100395,2024-09-17,East,Online,Lyft,-48.44
107,100398,2024-09-17,North,Withdrawal,—,-31.85
1107,100389,2024-09-17,East,Deposit,—,164.22
2811,100357,2024-09-17,South,Deposit,—,90.05
2562,100197,2024-09-17,North,Transfer,—,-177.67
1298,100007,2024-09-17,North,Online,Lyft,-38.57
1563,100083,2024-09-17,South,Withdrawal,—,-125.22
1005,100386,2024-09-17,West,Deposit,—,44.75
1601,100228,2024-09-17,West,Deposit,—,186.81
1968,100142,2024-09-17,East,Fee,—,-36.93
2677,100140,2024-09-17,West,Withdrawal,—,-66.3
1630,100466,2024-09-18,West,Withdrawal,—,-27.77
3223,100342,2024-09-18,West,Online,Lyft,-56.72
1845,100376,2024-09-18,West,Deposit,—,167.28
816,100480,2024-09-18,North,Deposit,—,53.76
1745,100237,2024-09-18,North,Online,Amazon,-236.24
1927,100384,2024-09-18,West,Withdrawal,—,-30.75
2957,100209,2024-09-18,West,Withdrawal,—,-40.27
1561,100212,2024-09-18,South,Deposit,—,52.53
3414,100072,2024-09-18,West,Online,Lyft,-122.2
419,100360,2024-09-18,West,Withdrawal,—,-126.39
3217,100488,2024-09-18,West,Deposit,—,207.44
2363,100094,2024-09-18,North,Deposit,—,58.09
2249,100062,2024-09-19,North,Withdrawal,—,-80.84
258,100494,2024-09-19,East,Deposit,—,54.27
2192,100115,2024-09-19,West,Transfer,—,78.76
2446,100029,2024-09-19,South,Fee,—,-190.26
1280,100093,2024-09-19,North,Transfer,—,-93.87
2980,100133,2024-09-19,West,POS,Airbnb,-38.79
3767,100464,2024-09-19,West,Transfer,—,13.35
2180,100073,2024-09-19,South,Withdrawal,—,-81.3
3851,100472,2024-09-20,East,Deposit,—,102.55
1439,100222,2024-09-20,West,Transfer,—,-75.88
3667,100055,2024-09-20,South,Online,Starbucks,-132.93
315,100389,2024-09-20,North,Withdrawal,—,-110.77
2534,100335,2024-09-20,East,Deposit,—,88.49
1851,100111,2024-09-20,North,Transfer,—,73.26
1239,100344,2024-09-20,North,Transfer,—,-30.51
3570,100229,2024-09-20,South,POS,Amazon,-66.42
930,100044,2024-09-20,East,Refund,—,87.62
2286,100194,2024-09-20,West,Deposit,—,168.38
386,100317,2024-09-20,South,Online,Walmart,-264.15
2048,100219,2024-09-20,North,Transfer,—,-116.12
58,100448,2024-09-20,South,Transfer,—,75.35
1266,100374,2024-09-20,South,Transfer,—,-85.58
412,100247,2024-09-20,South,POS,Starbucks,-53.3
2306,100163,2024-09-20,West,Withdrawal,—,-99.52
3766,100425,2024-09-20,East,POS,Uber,-175.92
3691,100349,2024-09-20,West,Deposit,—,184.47
